,LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
947,0.6158708006435336,1.3747946009344731,1.0178730452665383,0.8786680880058696,0.7310051238233065,2,2,2,1.2736611716290234,0,1.2067974245841298,-0.7951632272572445,0.2161359533731108,0.7897405221108432,2,1.527656289595623,0.6004949339126351,2,1,0.9519085126053916,0,1.6503069397927341,1.5674792606992072,-0.7521758378613592,3.100247497460926,270000
948,-0.20803433059888823,0.6514792433257054,1.0178730452665383,0.8302145675160463,0.22272862900591237,2,2,2,-0.2768853079406391,0,-0.5864240941970963,1.1297693773910833,0.49597583508939896,0.7897405221108432,2,0.29676325272497744,0.6004949339126351,4,1,0.9519085126053916,1,0.31172464418307205,0.00477169952953333,0.3971039295170878,0.7449379869214242,192500
949,0.327504004708686,-0.07183611428306244,0.02425073626312099,1.0240286494753397,-0.5728345802734872,3,1,3,0.2361631595640286,4,0.5650673572569377,-0.7951632272572445,-0.2559748674815794,-1.0260408358133,2,-0.934129784145668,0.6004949339126351,4,1,-0.2636126666799002,1,0.31172464418307205,0.9498822604764618,-0.7521758378613592,-0.704483250333654,197500
950,-0.4140106134094937,-0.7951514718918303,-0.7044056236727184,0.8302145675160463,-0.5728345802734872,3,1,3,-0.4410608175421328,2,-0.7727328234211197,-0.7951632272572445,-1.2401736351504296,-1.0260408358133,2,-0.934129784145668,-0.9512264882332893,5,5,0.0605263144628443,1,0.31172464418307205,1.155747927217377,0.7961594043012707,-0.704483250333654,129000
951,-0.4140106134094937,-0.7951514718918303,-0.20759446917100974,-0.9625656906074178,-0.5728345802734872,3,1,3,-0.5231485723428796,2,-0.5113830782596424,-0.7951632272572445,-1.0479026960120275,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,5,0.020008941820001243,2,-1.02685765142659,-0.8093334371277219,2.607871259821462,-0.704483250333654,119900
952,-0.4140106134094937,-0.7951514718918303,0.02425073626312099,0.8786680880058696,-0.5728345802734872,3,1,2,-0.659961497010791,2,-1.0211444623864845,-0.7951632272572445,-1.4229262109651484,-1.0260408358133,3,-0.934129784145668,-0.9512264882332893,5,5,-0.18257792139421405,0,-1.02685765142659,-0.3601719824202707,0.7801971853099035,-0.704483250333654,133900
953,-0.4140106134094937,-0.7951514718918303,-0.07511149463722075,-0.7687516086481244,0.7089061457877677,3,1,3,-0.6234780504326812,0,0.013904033302534922,1.0381059200268772,0.8614809867188365,0.7897405221108432,3,0.29676325272497744,0.6004949339126351,3,1,-0.38516478460842934,1,0.31172464418307205,0.26678254810887986,1.682062558322157,2.1490648105122814,172000
954,-1.443892027462521,-0.07183611428306244,0.12361296716346273,-0.47803048570918427,0.8083515469476926,3,1,2,-0.2563633692404524,4,-0.4725687596713042,-0.7951632272572445,-1.0193476060409776,0.7897405221108432,3,-1.5495763025809908,-0.9512264882332893,5,6,-0.042304195013870435,3,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,127500
955,0.49228503095717036,-0.07183611428306244,-0.8368885982065074,-1.689368497954768,1.7641323469847492,3,1,2,-0.17883604526196925,4,-0.4751563809105267,1.4482998917316994,0.84244426007147,0.7897405221108432,3,0.9122097711603002,-0.9512264882332893,5,1,-1.3170643553938197,2,0.31172464418307205,0.08898947228718042,-0.7521758378613592,-0.704483250333654,145000
956,-1.8970398496458531,-0.07183611428306244,0.289216685330699,-0.2357628832600675,-0.5728345802734872,3,1,2,-1.1319660871150852,4,-1.5567820589055519,0.7356165107249971,-0.5453331125215508,-1.0260408358133,3,-0.934129784145668,0.6004949339126351,4,1,0.0605263144628443,0,0.31172464418307205,-0.051373482308898065,0.4449905864911897,-0.704483250333654,124000
957,-0.0020580477882827593,-0.7951514718918303,-0.3069567000713515,-1.1079262520768878,-0.5728345802734872,3,1,3,-0.0009792431936844568,4,-0.2733219242511679,-0.7951632272572445,-0.8727648108562553,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,5,-0.06102580346568487,0,0.31172464418307205,0.4820057451562002,-0.7521758378613592,-0.704483250333654,132000
958,-0.20803433059888823,0.6514792433257054,1.0509937888999856,0.8786680880058696,-0.5728345802734872,2,2,2,0.6374810719232353,0,0.4512120227311456,-0.7951632272572445,-0.3397364647299922,0.7897405221108432,2,-0.31868326571034533,-0.9512264882332893,5,1,0.9924258852482346,1,0.31172464418307205,0.27146131326208245,-0.7521758378613592,-0.11565587269877847,185000
959,-1.8970398496458531,0.6514792433257054,0.9185108143661966,0.6848540060465762,-0.5728345802734872,2,2,2,-0.8241370066122846,0,-1.2074531916105078,0.8547790052984651,-0.1893463242157965,0.7897405221108432,2,-0.31868326571034533,-0.9512264882332893,5,5,0.8303563946768624,2,0.31172464418307205,0.05155935106155949,-0.7521758378613592,-0.04016518325840982,155000
960,-0.8259631790307046,-0.7951514718918303,-0.4394396746051405,1.1209356904549863,-0.5728345802734872,3,1,3,-0.4547421100089239,2,-0.788258550856455,-0.7951632272572445,-1.2515956711388494,-1.0260408358133,3,-1.5495763025809908,-0.9512264882332893,5,6,-0.042304195013870435,3,-2.365439947036252,-2.2129629830885067,0.18161397313362898,-0.704483250333654,116500
961,-0.4140106134094937,-0.07183611428306244,0.18985445443035723,0.4910399240872828,1.7696570914936338,3,1,2,0.6215195640453124,4,0.9816743767717679,2.2526467301026076,2.582401075640772,0.7897405221108432,3,2.7585493264662686,0.6004949339126351,4,1,-0.06102580346568487,0,0.31172464418307205,0.6831926467439127,3.6374343847646537,3.5531916341031384,272000
962,-1.8970398496458531,-0.07183611428306244,0.15673371079690998,-0.4295769652193609,-0.5728345802734872,3,1,2,-0.5778737422100442,4,-0.9279900977744726,0.9097770797169886,0.061938467529441835,0.7897405221108432,2,0.29676325272497744,0.6004949339126351,4,5,-0.10154317610852794,2,0.31172464418307205,-0.15430631567935563,-0.36908258206854355,-0.704483250333654,155000
963,2.1400952934420143,2.0981099585432412,1.1834767634337746,1.072482169965163,-0.5728345802734872,2,2,0,1.693220807277285,0,1.6492806564911855,-0.7951632272572445,0.5416639790430786,0.7897405221108432,0,0.29676325272497744,-0.9512264882332893,5,1,1.1544953758196068,0,0.31172464418307205,1.0715301544597298,1.546383696895535,1.3488635024443736,239000
964,0.4098945178329282,0.6514792433257054,1.0178730452665383,0.8786680880058696,-0.3297458218825595,2,2,2,-0.5482309418653301,0,-0.8762376729900216,1.6568342572352683,0.7206092095283242,0.7897405221108432,2,0.9122097711603002,0.6004949339126351,2,3,0.9519085126053916,0,0.31172464418307205,0.1732072450448275,-0.7521758378613592,-0.10055773481070475,214900
965,-0.20803433059888823,-0.07183611428306244,1.1172352761668802,1.072482169965163,-0.5728345802734872,2,2,2,-0.6257582658438131,0,-0.9823301437981462,0.8112388630504671,-0.05989658301370403,0.7897405221108432,2,0.9122097711603002,0.6004949339126351,2,1,1.0734606305339207,0,0.31172464418307205,-0.3742082778798786,-0.7521758378613592,0.3825826776076547,178900
966,2.469657345938983,-0.7951514718918303,-1.0356130600071909,-1.689368497954768,-0.5728345802734872,2,0,3,-0.7511701134560652,0,-0.48291924462819436,-0.03435653113433401,-0.3949429720073551,-1.0260408358133,3,0.29676325272497744,2.1522163560585597,4,5,-1.560168591250878,2,-1.02685765142659,-1.015199103868637,-0.7521758378613592,0.3523864018315072,160000
967,-0.4140106134094937,-0.7951514718918303,-0.5388019055054822,-1.4471008955056512,0.2614018405681054,3,1,3,0.09250958866272166,4,-0.16722945344304346,-0.7951632272572445,-0.7947142316020525,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,1,-0.9524080016082321,2,-1.02685765142659,-0.9964840432558265,-0.7521758378613592,-0.704483250333654,135000
968,-0.8259631790307046,-2.241782187109366,-2.029235369010608,-1.689368497954768,-0.5728345802734872,3,0,3,-1.043037686080943,1,-1.4558648305758726,0.04814058049345146,-1.0421916780178175,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,6,-0.042304195013870435,3,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,37900
969,0.2039182350223227,-0.07183611428306244,-0.4394396746051405,-1.3017403340361813,0.007263593159408327,3,1,3,-1.070400271014525,4,-0.1749923171607111,-0.7951632272572445,-0.8004252495962625,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,1,-0.830855883679703,1,-1.02685765142659,-0.977768982643016,-0.7521758378613592,-0.704483250333654,140000
970,-0.4140106134094937,-1.518466829500598,-0.7375263673061657,-1.689368497954768,-0.5728345802734872,3,1,3,-0.76941183674512,4,-1.1453502818691668,0.2864655696403873,-0.615769001116807,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,6,-0.042304195013870435,3,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,135000
971,-1.4026967709004,0.6514792433257054,1.0509937888999856,0.927121608495693,0.012788337668293046,2,2,2,-0.6690823586553184,0,-1.0314949473433745,1.1801842789413965,0.21042493537890086,0.7897405221108432,2,-0.31868326571034533,-0.9512264882332893,5,3,0.9924258852482346,1,0.31172464418307205,0.00477169952953333,-0.7521758378613592,-0.29683352735566326,173000
972,-0.6199868962200992,-0.07183611428306244,0.25609594169725175,-0.2842164037498908,-0.5728345802734872,3,1,2,-0.3179291853410125,4,-0.6330012765031021,-0.7951632272572445,-1.1373753112546503,0.7897405221108432,3,-0.934129784145668,0.6004949339126351,4,1,0.020008941820001243,2,-1.02685765142659,-0.977768982643016,-0.5287047719822168,-0.704483250333654,99500
973,1.0278233662647447,0.6514792433257054,1.1834767634337746,1.1209356904549863,,2,2,2,0.8449806743362342,0,0.6866855555003974,-0.7951632272572445,-0.16650225223895665,0.7897405221108432,2,-0.31868326571034533,-0.9512264882332893,5,1,1.1544953758196068,0,0.31172464418307205,0.03284429044874903,-0.7521758378613592,1.1072932962351938,182000
974,-0.4140106134094937,0.6514792433257054,-2.029235369010608,0.3941328831076361,-0.5728345802734872,3,0,2,-0.7511701134560652,4,-0.06889984635258663,1.228307594057605,0.9585682926204059,-1.0260408358133,2,0.9122097711603002,-0.9512264882332893,5,5,0.7493216493911763,2,0.31172464418307205,0.2761400784152851,3.3102088954416238,1.3337653645562997,167500
975,-0.4140106134094937,0.6514792433257054,0.9516315579996439,0.7333075265363995,-0.5728345802734872,2,2,2,-0.8765819610683173,0,-1.2669684801126264,0.8295715545233083,-0.25407119481684276,0.7897405221108432,2,-0.31868326571034533,-0.9512264882332893,5,5,0.8708737673197054,2,0.31172464418307205,0.0796319419807752,0.4689339149782407,0.050423644070032574,165000
976,-0.7847679224685835,-1.518466829500598,-1.5986657017757941,-1.3017403340361813,-0.5728345802734872,3,2,2,-1.4078721518620398,4,-0.759794717225007,-0.7951632272572445,-1.2306552718267463,-1.0260408358133,1,-1.5495763025809908,-0.9512264882332893,5,6,-0.042304195013870435,3,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,85500
977,-1.443892027462521,0.6514792433257054,1.1503560198003273,1.072482169965163,,2,2,2,0.4185803924545771,0,0.20280038376578094,-0.7951632272572445,-0.522489040544711,-1.0260408358133,2,-1.5495763025809908,-0.9512264882332893,5,1,1.1544953758196068,0,0.31172464418307205,0.44925438908378185,-0.7521758378613592,1.0469007446828988,199900
978,-0.08444856091252495,-1.518466829500598,-0.5719226491389294,-1.4955544159954748,-0.5728345802734872,3,1,3,-0.3726543552081771,0,-0.6951041862444434,-0.7951632272572445,-1.18306345520833,-1.0260408358133,3,-0.934129784145668,-0.9512264882332893,5,5,0.8303563946768624,2,0.31172464418307205,-0.3414569218074603,-0.7521758378613592,-0.704483250333654,110000
979,0.4098945178329282,-0.7951514718918303,-0.27383595643790426,-1.0594727315870645,-0.5728345802734872,3,2,3,0.14495454311875436,4,-0.10771416494092485,-0.7951632272572445,-0.7509297603131094,-1.0260408358133,3,-0.934129784145668,-0.9512264882332893,5,5,-0.6282690204654877,2,0.31172464418307205,0.03284429044874903,-0.7521758378613592,0.5033677807122445,139000
980,-0.4140106134094937,0.6514792433257054,-0.34007744370479875,1.072482169965163,0.5873617665923038,0,1,3,-0.2586435846515842,2,-0.42340395612607573,-0.7951632272572445,-0.9831778254109813,-1.0260408358133,0,-0.31868326571034533,-0.9512264882332893,5,1,-0.7093037657511738,1,0.31172464418307205,0.5381509269946316,0.3971039295170878,0.4429752291599496,178400
981,1.1514091359511078,1.3747946009344731,0.8853900707327494,0.6848540060465762,4.813791315889114,2,2,2,0.3820969458764674,0,0.29336712713857016,2.2663962487072387,2.087446182809242,0.7897405221108432,2,0.9122097711603002,0.6004949339126351,4,1,0.7898390220340193,0,1.6503069397927341,0.9498822604764618,1.2431015360595556,-0.704483250333654,336000
982,-1.1143299749655524,0.6514792433257054,1.1834767634337746,1.072482169965163,-0.4844386681313317,2,2,2,0.4755857777328735,0,0.2674909147463447,-0.7951632272572445,-0.47489722392629463,0.7897405221108432,2,-0.31868326571034533,0.6004949339126351,2,1,1.1544953758196068,0,0.31172464418307205,-0.39760210364589166,0.04593511170700675,-0.4629130441244743,159895
983,-0.4140106134094937,1.3747946009344731,1.0178730452665383,0.8302145675160463,-0.5728345802734872,2,2,2,0.16091605099667736,0,-0.035260770242693494,1.819536894056734,1.474463584764039,0.7897405221108432,2,1.527656289595623,0.6004949339126351,2,1,0.9519085126053916,2,0.31172464418307205,1.4317950712563312,-0.7521758378613592,-0.704483250333654,255900
984,0.2039182350223227,-0.7951514718918303,0.18985445443035723,-0.3811234447295376,-0.5728345802734872,3,1,4,-2.411166932760057,4,0.3606452793583564,0.1948021122761812,0.4160215831704595,0.7897405221108432,2,0.9122097711603002,-0.9512264882332893,5,1,-0.06102580346568487,2,0.31172464418307205,0.3088914344877034,-0.7521758378613592,-0.704483250333654,126000
985,-0.08444856091252495,-0.7951514718918303,-0.7044056236727184,-1.689368497954768,-0.5728345802734872,3,1,3,0.24300380579742417,4,0.0035535483456447282,-0.7951632272572445,-0.6690718357294333,-1.0260408358133,3,-0.934129784145668,-0.9512264882332893,5,5,-1.1549948648224475,2,-1.02685765142659,-1.0900593463198789,-0.7521758378613592,0.020227368293885106,125000
986,-0.4552058699716148,-0.07183611428306244,-2.029235369010608,0.8786680880058696,-0.5728345802734872,3,1,3,-1.3052624583611063,2,-0.41822871364763065,0.6577025719654219,0.22755798936153074,-1.0260408358133,2,-0.934129784145668,-0.9512264882332893,5,1,-1.1549948648224475,2,-1.02685765142659,-1.0198778690218395,2.392381303438003,-0.704483250333654,117000
988,-0.4140106134094937,-0.07183611428306244,0.15673371079690998,-0.4295769652193609,1.073539283374159,3,1,3,-0.4775442641202425,4,-0.1154770286585925,1.2947636006466543,0.9795086919325091,0.7897405221108432,2,0.9122097711603002,0.6004949339126351,4,1,-0.10154317610852794,0,0.31172464418307205,0.36503661632613477,-0.7521758378613592,2.677499636594862,195000
989,-0.20803433059888823,0.6514792433257054,1.1503560198003273,1.0240286494753397,-0.5728345802734872,2,2,2,-0.6554010661885272,0,-0.9952682499942589,1.033522747158667,0.11524130214206814,0.7897405221108432,2,-0.31868326571034533,-0.9512264882332893,5,1,1.1139780031767639,1,0.31172464418307205,0.6597988209778995,-0.7521758378613592,0.050423644070032574,197000
991,2.098900036879893,1.3747946009344731,-2.9566161907471313,0.05495823967887263,-0.5728345802734872,2,0,3,-0.3224896161632762,2,-0.6381765189815473,1.097687167313611,0.4312509644883527,-1.0260408358133,2,0.9122097711603002,0.6004949339126351,2,1,-2.1679291808935237,2,0.31172464418307205,-0.22916655813059747,-0.7521758378613592,1.8471020527508066,168000
992,0.4098945178329282,-0.07183611428306244,-0.24071521280445698,0.3941328831076361,1.3055785527473174,3,1,3,-0.5368298648096708,2,-0.36906391010240225,1.109145099484137,0.6387512849446481,0.7897405221108432,2,0.29676325272497744,0.6004949339126351,1,1,-0.5877516478226447,1,0.31172464418307205,-0.15430631567935563,1.1553093316070355,-0.07036145903455729,187000
993,-0.08444856091252495,-0.07183611428306244,1.1172352761668802,1.0240286494753397,-0.5728345802734872,3,2,2,-0.7010053744111644,0,-1.0677216446924902,0.9235265983216195,-0.029437820377917565,0.7897405221108432,2,-0.31868326571034533,-0.9512264882332893,5,1,1.0734606305339207,1,0.31172464418307205,0.4258605633177688,-0.7521758378613592,-0.1760484242510734,173900
994,1.0690186228268657,2.821425316152009,1.1503560198003273,1.072482169965163,0.6978566567699982,0,2,0,1.4651992661640991,0,1.4370957148749366,-0.7951632272572445,0.385562820534673,0.7897405221108432,0,0.29676325272497744,0.6004949339126351,2,1,1.19501274846245,0,1.6503069397927341,1.4645464273287496,0.9717438132063113,0.020227368293885106,337500
995,-0.7847679224685835,-1.518466829500598,-0.8368885982065074,-1.689368497954768,-0.5728345802734872,3,1,3,-0.7078460206445599,4,-1.0056187349511492,0.24980018669470486,-0.5434294398568141,-1.0260408358133,3,-0.934129784145668,-0.9512264882332893,5,5,-1.3170643553938197,2,-1.02685765142659,-0.7859396113617088,-0.7521758378613592,0.15611060928654868,121600
996,-0.4140106134094937,-0.7951514718918303,-0.34007744370479875,-1.156379772566711,-0.5728345802734872,3,1,3,-0.016940751071607453,4,-0.2914352729257258,-0.7951632272572445,-0.8860905195094119,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,1,-0.7093037657511738,2,-1.02685765142659,-0.491177406709944,-0.7521758378613592,4.111822735961867,136500
997,-0.4140106134094937,-0.07183611428306244,-0.04199075100377351,-0.720298088158301,2.5817945342996875,3,1,3,0.8769036900920802,4,0.7229122528495131,-0.7951632272572445,-0.1398508349326435,0.7897405221108432,3,-0.31868326571034533,0.6004949339126351,4,1,-0.3446474119655863,1,0.31172464418307205,0.6644775861311022,2.2088157850372787,-0.704483250333654,185000
998,-0.4140106134094937,-2.241782187109366,-1.6317864454092414,-1.689368497954768,-0.5728345802734872,3,0,3,-0.11499001375027727,1,-0.22156949946671697,-0.7951632272572445,-0.8346913575615222,-1.0260408358133,3,-0.31868326571034533,0.6004949339126351,2,5,-2.289481298822053,2,-1.02685765142659,-1.2304223009159574,-0.7521758378613592,0.8053305384737192,91000
